AnalysisDate,Time Period,MMWRyear,MMWRweek,Weekending,RaceEthnicity,Sex,AgeGroup,Deaths (weighted),COVID19 (weighted),Deaths (unweighted),COVID19 (unweighted),Average number of deaths (weighted),Average number of deaths (unweighted),Number above average (weighted),Percent above average (weighted),Number above average (unweighted),Percent above average (unweighted),Footnote,Geography
01/16/2022,2015-2019,2018,52,12/29/2018,All Race/Ethnicity Groups,All Sexes,20-24 Years,371,0,371,0,391,391,,,,,,United States
01/16/2022,2015-2019,2019,1,01/05/2019,All Race/Ethnicity Groups,All Sexes,20-24 Years,375,0,375,0,388,388,,,,,,United States
01/16/2022,2015-2019,2019,2,01/12/2019,All Race/Ethnicity Groups,All Sexes,20-24 Years,357,0,357,0,383,383,,,,,,United States
01/16/2022,2015-2019,2019,3,01/19/2019,All Race/Ethnicity Groups,All Sexes,20-24 Years,350,0,350,0,376,376,,,,,,United States
01/16/2022,2015-2019,2019,4,01/26/2019,All Race/Ethnicity Groups,All Sexes,20-24 Years,344,0,344,0,378,378,,,,,,United States
01/16/2022,2015-2019,2019,5,02/02/2019,All Race/Ethnicity Groups,All Sexes,20-24 Years,333,0,333,0,367,367,,,,,,United States
01/16/2022,2015-2019,2019,6,02/09/2019,All Race/Ethnicity Groups,All Sexes,20-24 Years,348,0,348,0,375,375,,,,,,United States
01/16/2022,2015-2019,2019,7,02/16/2019,All Race/Ethnicity Groups,All Sexes,20-24 Years,331,0,331,0,366,366,,,,,,United States
01/16/2022,2015-2019,2019,8,02/23/2019,All Race/Ethnicity Groups,All Sexes,20-24 Years,350,0,350,0,359,359,,,,,,United States
01/16/2022,2015-2019,2019,9,03/02/2019,All Race/Ethnicity Groups,All Sexes,20-24 Years,355,0,355,0,384,384,,,,,,United States
01/16/2022,2015-2019,2019,10,03/09/2019,All Race/Ethnicity Groups,All Sexes,20-24 Years,330,0,330,0,387,387,,,,,,United States
01/16/2022,2015-2019,2019,11,03/16/2019,All Race/Ethnicity Groups,All Sexes,20-24 Years,350,0,350,0,374,374,,,,,,United States
01/16/2022,2015-2019,2019,12,03/23/2019,All Race/Ethnicity Groups,All Sexes,20-24 Years,347,0,347,0,404,404,,,,,,United States
01/16/2022,2015-2019,2019,13,03/30/2019,All Race/Ethnicity Groups,All Sexes,20-24 Years,375,0,375,0,375,375,,,,,,United States
01/16/2022,2015-2019,2019,14,04/06/2019,All Race/Ethnicity Groups,All Sexes,20-24 Years,391,0,391,0,396,396,,,,,,United States
01/16/2022,2015-2019,2019,15,04/13/2019,All Race/Ethnicity Groups,All Sexes,20-24 Years,373,0,373,0,382,382,,,,,,United States
01/16/2022,2015-2019,2019,16,04/20/2019,All Race/Ethnicity Groups,All Sexes,20-24 Years,359,0,359,0,383,383,,,,,,United States
01/16/2022,2015-2019,2019,17,04/27/2019,All Race/Ethnicity Groups,All Sexes,20-24 Years,336,0,336,0,389,389,,,,,,United States
01/16/2022,2015-2019,2019,18,05/04/2019,All Race/Ethnicity Groups,All Sexes,20-24 Years,371,0,371,0,409,409,,,,,,United States
01/16/2022,2015-2019,2019,19,05/11/2019,All Race/Ethnicity Groups,All Sexes,20-24 Years,379,0,379,0,409,409,,,,,,United States
01/16/2022,2015-2019,2019,20,05/18/2019,All Race/Ethnicity Groups,All Sexes,20-24 Years,357,0,357,0,393,393,,,,,,United States
01/16/2022,2015-2019,2019,21,05/25/2019,All Race/Ethnicity Groups,All Sexes,20-24 Years,367,0,367,0,412,412,,,,,,United States
01/16/2022,2015-2019,2019,22,06/01/2019,All Race/Ethnicity Groups,All Sexes,20-24 Years,430,0,430,0,404,404,,,,,,United States
01/16/2022,2015-2019,2019,23,06/08/2019,All Race/Ethnicity Groups,All Sexes,20-24 Years,357,0,357,0,411,411,,,,,,United States
01/16/2022,2015-2019,2019,24,06/15/2019,All Race/Ethnicity Groups,All Sexes,20-24 Years,376,0,376,0,421,421,,,,,,United States
01/16/2022,2015-2019,2019,25,06/22/2019,All Race/Ethnicity Groups,All Sexes,20-24 Years,366,0,366,0,407,407,,,,,,United States
01/16/2022,2015-2019,2019,26,06/29/2019,All Race/Ethnicity Groups,All Sexes,20-24 Years,426,0,426,0,418,418,,,,,,United States
01/16/2022,2015-2019,2019,27,07/06/2019,All Race/Ethnicity Groups,All Sexes,20-24 Years,436,0,436,0,412,412,,,,,,United States
01/16/2022,2015-2019,2019,28,07/13/2019,All Race/Ethnicity Groups,All Sexes,20-24 Years,408,0,408,0,419,419,,,,,,United States
01/16/2022,2015-2019,2019,29,07/20/2019,All Race/Ethnicity Groups,All Sexes,20-24 Years,379,0,379,0,399,399,,,,,,United States
01/16/2022,2015-2019,2019,30,07/27/2019,All Race/Ethnicity Groups,All Sexes,20-24 Years,432,0,432,0,425,425,,,,,,United States
01/16/2022,2015-2019,2019,31,08/03/2019,All Race/Ethnicity Groups,All Sexes,20-24 Years,360,0,360,0,400,400,,,,,,United States
01/16/2022,2015-2019,2019,32,08/10/2019,All Race/Ethnicity Groups,All Sexes,20-24 Years,394,0,394,0,416,416,,,,,,United States
01/16/2022,2015-2019,2019,33,08/17/2019,All Race/Ethnicity Groups,All Sexes,20-24 Years,366,0,366,0,386,386,,,,,,United States
01/16/2022,2015-2019,2019,34,08/24/2019,All Race/Ethnicity Groups,All Sexes,20-24 Years,387,0,387,0,412,412,,,,,,United States
01/16/2022,2015-2019,2019,35,08/31/2019,All Race/Ethnicity Groups,All Sexes,20-24 Years,399,0,399,0,404,404,,,,,,United States
01/16/2022,2015-2019,2019,36,09/07/2019,All Race/Ethnicity Groups,All Sexes,20-24 Years,393,0,393,0,411,411,,,,,,United States
01/16/2022,2015-2019,2019,37,09/14/2019,All Race/Ethnicity Groups,All Sexes,20-24 Years,377,0,377,0,394,394,,,,,,United States
01/16/2022,2015-2019,2019,38,09/21/2019,All Race/Ethnicity Groups,All Sexes,20-24 Years,423,0,423,0,415,415,,,,,,United States
01/16/2022,2015-2019,2019,39,09/28/2019,All Race/Ethnicity Groups,All Sexes,20-24 Years,351,0,351,0,392,392,,,,,,United States
01/16/2022,2015-2019,2019,40,10/05/2019,All Race/Ethnicity Groups,All Sexes,20-24 Years,358,0,358,0,396,396,,,,,,United States
01/16/2022,2015-2019,2019,41,10/12/2019,All Race/Ethnicity Groups,All Sexes,20-24 Years,386,0,386,0,396,396,,,,,,United States
01/16/2022,2015-2019,2019,42,10/19/2019,All Race/Ethnicity Groups,All Sexes,20-24 Years,388,0,388,0,397,397,,,,,,United States
01/16/2022,2015-2019,2019,43,10/26/2019,All Race/Ethnicity Groups,All Sexes,20-24 Years,378,0,378,0,399,399,,,,,,United States
01/16/2022,2015-2019,2019,44,11/02/2019,All Race/Ethnicity Groups,All Sexes,20-24 Years,403,0,403,0,402,402,,,,,,United States
01/16/2022,2015-2019,2019,45,11/09/2019,All Race/Ethnicity Groups,All Sexes,20-24 Years,401,0,401,0,378,378,,,,,,United States
01/16/2022,2015-2019,2019,46,11/16/2019,All Race/Ethnicity Groups,All Sexes,20-24 Years,428,0,428,0,405,405,,,,,,United States
01/16/2022,2015-2019,2019,47,11/23/2019,All Race/Ethnicity Groups,All Sexes,20-24 Years,348,0,348,0,396,396,,,,,,United States
01/16/2022,2015-2019,2019,48,11/30/2019,All Race/Ethnicity Groups,All Sexes,20-24 Years,379,0,379,0,379,379,,,,,,United States
01/16/2022,2015-2019,2019,49,12/07/2019,All Race/Ethnicity Groups,All Sexes,20-24 Years,430,0,430,0,393,393,,,,,,United States
01/16/2022,2015-2019,2019,50,12/14/2019,All Race/Ethnicity Groups,All Sexes,20-24 Years,374,0,374,0,381,381,,,,,,United States
01/16/2022,2015-2019,2019,51,12/21/2019,All Race/Ethnicity Groups,All Sexes,20-24 Years,406,0,406,0,392,392,,,,,,United States
01/16/2022,2015-2019,2019,52,12/28/2019,All Race/Ethnicity Groups,All Sexes,20-24 Years,376,0,376,0,391,391,,,,,,United States
01/16/2022,2020,2020,1,01/04/2020,All Race/Ethnicity Groups,All Sexes,20-24 Years,400,0,400,0,400,400,12,3.1,12,3.1,,United States
01/16/2022,2020,2020,2,01/11/2020,All Race/Ethnicity Groups,All Sexes,20-24 Years,371,0,371,0,371,371,-12,-3.1,-12,-3.1,,United States
01/16/2022,2020,2020,3,01/18/2020,All Race/Ethnicity Groups,All Sexes,20-24 Years,374,0,374,0,374,374,-2,-0.5,-2,-0.5,,United States
01/16/2022,2020,2020,4,01/25/2020,All Race/Ethnicity Groups,All Sexes,20-24 Years,379,0,379,0,379,379,1,0.3,1,0.3,,United States
01/16/2022,2020,2020,5,02/01/2020,All Race/Ethnicity Groups,All Sexes,20-24 Years,365,0,365,0,365,365,-2,-0.5,-2,-0.5,,United States
01/16/2022,2020,2020,6,02/08/2020,All Race/Ethnicity Groups,All Sexes,20-24 Years,401,0,401,0,401,401,26,6.9,26,6.9,,United States
01/16/2022,2020,2020,7,02/15/2020,All Race/Ethnicity Groups,All Sexes,20-24 Years,374,0,374,0,374,374,8,2.2,8,2.2,,United States
01/16/2022,2020,2020,8,02/22/2020,All Race/Ethnicity Groups,All Sexes,20-24 Years,340,0,340,0,340,340,-19,-5.3,-19,-5.3,,United States
01/16/2022,2020,2020,9,02/29/2020,All Race/Ethnicity Groups,All Sexes,20-24 Years,375,0,375,0,375,375,-9,-2.3,-9,-2.3,,United States
01/16/2022,2020,2020,10,03/07/2020,All Race/Ethnicity Groups,All Sexes,20-24 Years,403,0,403,0,403,403,16,4.1,16,4.1,,United States
01/16/2022,2020,2020,11,03/14/2020,All Race/Ethnicity Groups,All Sexes,20-24 Years,391,0,391,0,391,391,17,4.5,17,4.5,,United States
01/16/2022,2020,2020,12,03/21/2020,All Race/Ethnicity Groups,All Sexes,20-24 Years,401,1,401,1,401,401,-3,-0.7,-3,-0.7,,United States
01/16/2022,2020,2020,13,03/28/2020,All Race/Ethnicity Groups,All Sexes,20-24 Years,404,4,404,4,404,404,29,7.7,29,7.7,,United States
01/16/2022,2020,2020,14,04/04/2020,All Race/Ethnicity Groups,All Sexes,20-24 Years,444,12,444,12,444,444,48,12.1,48,12.1,,United States
01/16/2022,2020,2020,15,04/11/2020,All Race/Ethnicity Groups,All Sexes,20-24 Years,468,19,468,19,468,468,86,22.5,86,22.5,,United States
01/16/2022,2020,2020,16,04/18/2020,All Race/Ethnicity Groups,All Sexes,20-24 Years,431,15,431,15,431,431,48,12.5,48,12.5,,United States
01/16/2022,2020,2020,17,04/25/2020,All Race/Ethnicity Groups,All Sexes,20-24 Years,476,19,476,19,476,476,87,22.4,87,22.4,,United States
01/16/2022,2020,2020,18,05/02/2020,All Race/Ethnicity Groups,All Sexes,20-24 Years,435,11,435,11,435,435,26,6.4,26,6.4,,United States
01/16/2022,2020,2020,19,05/09/2020,All Race/Ethnicity Groups,All Sexes,20-24 Years,459,14,459,14,459,459,50,12.2,50,12.2,,United States
01/16/2022,2020,2020,20,05/16/2020,All Race/Ethnicity Groups,All Sexes,20-24 Years,461,8,461,8,461,461,68,17.3,68,17.3,,United States
01/16/2022,2020,2020,21,05/23/2020,All Race/Ethnicity Groups,All Sexes,20-24 Years,425,6,425,6,425,425,13,3.2,13,3.2,,United States
01/16/2022,2020,2020,22,05/30/2020,All Race/Ethnicity Groups,All Sexes,20-24 Years,442,9,442,9,442,442,38,9.4,38,9.4,,United States
01/16/2022,2020,2020,23,06/06/2020,All Race/Ethnicity Groups,All Sexes,20-24 Years,508,5,508,5,508,508,97,23.6,97,23.6,,United States
01/16/2022,2020,2020,24,06/13/2020,All Race/Ethnicity Groups,All Sexes,20-24 Years,522,4,522,4,522,522,101,24,101,24,,United States
01/16/2022,2020,2020,25,06/20/2020,All Race/Ethnicity Groups,All Sexes,20-24 Years,487,6,487,6,487,487,80,19.7,80,19.7,,United States
01/16/2022,2020,2020,26,06/27/2020,All Race/Ethnicity Groups,All Sexes,20-24 Years,525,13,525,13,525,525,107,25.6,107,25.6,,United States
01/16/2022,2020,2020,27,07/04/2020,All Race/Ethnicity Groups,All Sexes,20-24 Years,467,13,467,13,467,467,55,13.3,55,13.3,,United States
01/16/2022,2020,2020,28,07/11/2020,All Race/Ethnicity Groups,All Sexes,20-24 Years,551,21,551,21,551,551,132,31.5,132,31.5,,United States
01/16/2022,2020,2020,29,07/18/2020,All Race/Ethnicity Groups,All Sexes,20-24 Years,540,17,540,17,540,540,141,35.3,141,35.3,,United States
01/16/2022,2020,2020,30,07/25/2020,All Race/Ethnicity Groups,All Sexes,20-24 Years,529,21,529,21,529,529,104,24.5,104,24.5,,United States
01/16/2022,2020,2020,31,08/01/2020,All Race/Ethnicity Groups,All Sexes,20-24 Years,496,17,496,17,496,496,96,24,96,24,,United States
01/16/2022,2020,2020,32,08/08/2020,All Race/Ethnicity Groups,All Sexes,20-24 Years,463,8,463,8,463,463,47,11.3,47,11.3,,United States
01/16/2022,2020,2020,33,08/15/2020,All Race/Ethnicity Groups,All Sexes,20-24 Years,510,15,510,15,510,510,124,32.1,124,32.1,,United States
01/16/2022,2020,2020,34,08/22/2020,All Race/Ethnicity Groups,All Sexes,20-24 Years,523,15,523,15,523,523,111,26.9,111,26.9,,United States
01/16/2022,2020,2020,35,08/29/2020,All Race/Ethnicity Groups,All Sexes,20-24 Years,486,9,486,9,486,486,82,20.3,82,20.3,,United States
01/16/2022,2020,2020,36,09/05/2020,All Race/Ethnicity Groups,All Sexes,20-24 Years,486,6,486,6,486,486,75,18.2,75,18.2,,United States
01/16/2022,2020,2020,37,09/12/2020,All Race/Ethnicity Groups,All Sexes,20-24 Years,525,12,525,12,525,525,131,33.2,131,33.2,,United States
01/16/2022,2020,2020,38,09/19/2020,All Race/Ethnicity Groups,All Sexes,20-24 Years,491,6,491,6,491,491,76,18.3,76,18.3,,United States
01/16/2022,2020,2020,39,09/26/2020,All Race/Ethnicity Groups,All Sexes,20-24 Years,457,4,457,4,457,457,65,16.6,65,16.6,,United States
01/16/2022,2020,2020,40,10/03/2020,All Race/Ethnicity Groups,All Sexes,20-24 Years,490,3,490,3,490,490,94,23.7,94,23.7,,United States
01/16/2022,2020,2020,41,10/10/2020,All Race/Ethnicity Groups,All Sexes,20-24 Years,476,6,476,6,476,476,80,20.2,80,20.2,,United States
01/16/2022,2020,2020,42,10/17/2020,All Race/Ethnicity Groups,All Sexes,20-24 Years,476,4,476,4,476,476,79,19.9,79,19.9,,United States
01/16/2022,2020,2020,43,10/24/2020,All Race/Ethnicity Groups,All Sexes,20-24 Years,417,4,417,4,417,417,18,4.5,18,4.5,,United States
01/16/2022,2020,2020,44,10/31/2020,All Race/Ethnicity Groups,All Sexes,20-24 Years,427,9,427,9,427,427,25,6.2,25,6.2,,United States
01/16/2022,2020,2020,45,11/07/2020,All Race/Ethnicity Groups,All Sexes,20-24 Years,461,6,461,6,461,461,83,22,83,22,,United States
01/16/2022,2020,2020,46,11/14/2020,All Race/Ethnicity Groups,All Sexes,20-24 Years,467,10,467,10,467,467,62,15.3,62,15.3,,United States
01/16/2022,2020,2020,47,11/21/2020,All Race/Ethnicity Groups,All Sexes,20-24 Years,395,9,395,9,395,395,-1,-0.3,-1,-0.3,,United States
01/16/2022,2020,2020,48,11/28/2020,All Race/Ethnicity Groups,All Sexes,20-24 Years,472,12,472,12,472,472,93,24.5,93,24.5,,United States
01/16/2022,2020,2020,49,12/05/2020,All Race/Ethnicity Groups,All Sexes,20-24 Years,450,7,450,7,450,450,57,14.5,57,14.5,,United States
01/16/2022,2020,2020,50,12/12/2020,All Race/Ethnicity Groups,All Sexes,20-24 Years,437,20,437,20,437,437,56,14.7,56,14.7,,United States
01/16/2022,2020,2020,51,12/19/2020,All Race/Ethnicity Groups,All Sexes,20-24 Years,446,24,446,24,446,446,54,13.8,54,13.8,,United States
01/16/2022,2020,2020,52,12/26/2020,All Race/Ethnicity Groups,All Sexes,20-24 Years,470,13,470,13,470,470,79,20.2,79,20.2,,United States
01/16/2022,2020,2020,53,01/02/2021,All Race/Ethnicity Groups,All Sexes,20-24 Years,484,31,484,31,484,484,62,15.9,62,15.9,,United States
01/16/2022,2021,2021,1,01/09/2021,All Race/Ethnicity Groups,All Sexes,20-24 Years,435,21,435,21,435,435,47,12.1,47,12.1,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,2,01/16/2021,All Race/Ethnicity Groups,All Sexes,20-24 Years,479,23,479,23,479,479,96,25.1,96,25.1,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,3,01/23/2021,All Race/Ethnicity Groups,All Sexes,20-24 Years,481,22,481,22,481,481,105,27.9,105,27.9,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,4,01/30/2021,All Race/Ethnicity Groups,All Sexes,20-24 Years,450,24,450,24,450,450,72,19,72,19,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,5,02/06/2021,All Race/Ethnicity Groups,All Sexes,20-24 Years,480,20,480,20,480,480,113,30.8,113,30.8,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,6,02/13/2021,All Race/Ethnicity Groups,All Sexes,20-24 Years,411,16,411,16,411,411,36,9.6,36,9.6,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,7,02/20/2021,All Race/Ethnicity Groups,All Sexes,20-24 Years,406,8,406,8,406,406,40,10.9,40,10.9,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,8,02/27/2021,All Race/Ethnicity Groups,All Sexes,20-24 Years,456,19,456,19,456,456,97,27,97,27,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,9,03/06/2021,All Race/Ethnicity Groups,All Sexes,20-24 Years,455,8,455,8,455,455,71,18.5,71,18.5,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,10,03/13/2021,All Race/Ethnicity Groups,All Sexes,20-24 Years,416,8,416,8,416,416,29,7.5,29,7.5,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,11,03/20/2021,All Race/Ethnicity Groups,All Sexes,20-24 Years,473,5,473,5,473,473,99,26.5,99,26.5,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,12,03/27/2021,All Race/Ethnicity Groups,All Sexes,20-24 Years,467,6,467,6,467,467,63,15.6,63,15.6,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,13,04/03/2021,All Race/Ethnicity Groups,All Sexes,20-24 Years,478,8,478,8,478,478,103,27.5,103,27.5,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,14,04/10/2021,All Race/Ethnicity Groups,All Sexes,20-24 Years,463,6,463,6,463,463,67,16.9,67,16.9,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,15,04/17/2021,All Race/Ethnicity Groups,All Sexes,20-24 Years,450,8,450,8,450,450,68,17.8,68,17.8,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,16,04/24/2021,All Race/Ethnicity Groups,All Sexes,20-24 Years,506,14,506,14,506,506,123,32.1,123,32.1,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,17,05/01/2021,All Race/Ethnicity Groups,All Sexes,20-24 Years,497,9,497,9,497,497,108,27.8,108,27.8,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,18,05/08/2021,All Race/Ethnicity Groups,All Sexes,20-24 Years,521,8,521,8,521,521,112,27.4,112,27.4,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,19,05/15/2021,All Race/Ethnicity Groups,All Sexes,20-24 Years,469,14,469,14,469,469,60,14.7,60,14.7,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,20,05/22/2021,All Race/Ethnicity Groups,All Sexes,20-24 Years,510,15,510,15,510,510,117,29.8,117,29.8,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,21,05/29/2021,All Race/Ethnicity Groups,All Sexes,20-24 Years,505,11,505,11,505,505,93,22.6,93,22.6,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,22,06/05/2021,All Race/Ethnicity Groups,All Sexes,20-24 Years,481,6,481,6,481,481,77,19.1,77,19.1,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,23,06/12/2021,All Race/Ethnicity Groups,All Sexes,20-24 Years,535,5,535,5,535,535,124,30.2,124,30.2,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,24,06/19/2021,All Race/Ethnicity Groups,All Sexes,20-24 Years,472,6,472,6,472,472,51,12.1,51,12.1,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,25,06/26/2021,All Race/Ethnicity Groups,All Sexes,20-24 Years,511,3,511,3,511,511,104,25.6,104,25.6,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,26,07/03/2021,All Race/Ethnicity Groups,All Sexes,20-24 Years,511,2,511,2,511,511,93,22.2,93,22.2,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,27,07/10/2021,All Race/Ethnicity Groups,All Sexes,20-24 Years,479,7,479,7,479,479,67,16.3,67,16.3,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,28,07/17/2021,All Race/Ethnicity Groups,All Sexes,20-24 Years,482,6,482,6,482,482,63,15,63,15,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,29,07/24/2021,All Race/Ethnicity Groups,All Sexes,20-24 Years,494,23,493,23,494,493,95,23.8,94,23.6,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,30,07/31/2021,All Race/Ethnicity Groups,All Sexes,20-24 Years,478,26,477,26,478,477,53,12.5,52,12.2,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,31,08/07/2021,All Race/Ethnicity Groups,All Sexes,20-24 Years,489,27,486,27,489,486,89,22.2,86,21.5,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,32,08/14/2021,All Race/Ethnicity Groups,All Sexes,20-24 Years,506,57,503,57,506,503,90,21.6,87,20.9,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,33,08/21/2021,All Race/Ethnicity Groups,All Sexes,20-24 Years,494,48,492,48,494,492,108,28,106,27.5,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,34,08/28/2021,All Race/Ethnicity Groups,All Sexes,20-24 Years,518,56,515,56,518,515,106,25.7,103,25,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,35,09/04/2021,All Race/Ethnicity Groups,All Sexes,20-24 Years,519,58,515,58,519,515,115,28.5,111,27.5,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,36,09/11/2021,All Race/Ethnicity Groups,All Sexes,20-24 Years,542,67,539,67,542,539,131,31.9,128,31.1,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,37,09/18/2021,All Race/Ethnicity Groups,All Sexes,20-24 Years,515,67,512,67,515,512,121,30.7,118,29.9,Data may be incomplete in recent weeks.,United States
01/16/2022,2021,2021,38,09/25/2021,All Race/Ethnicity Groups,All Sexes,20-24 Years,524,62,520,62,524,520,109,26.3,105,25.3,Data may be incomplete in recent weeks.,United States
